ID_Envio,Operador_Logistico,Tipo_Paquete,Tipo_Vehiculo,Modo_Envio,Zona,Clima,Distancia_Km,Peso_Kg,Tiempo_Real_Hs,Tiempo_Esperado_Hs,Con_Demora,Estado_Envio,Calificacion,Costo_Envio,Desvio_Hs
23845.0,Ecom express,Electrónica,Furgoneta,Mismo día,Oeste,Neblina,9.3,34.02,3.0,8.0,No,Entregado,3,248.56,-5.0
23847.0,Ecom express,Muebles,Camión,Expreso,Norte,Tormenta,202.5,14.67,8.0,6.0,Si,Demorado,3,1106.51,2.0
23848.0,Xpressbees,Cosmética,Furgoneta,Estándar,Este,Despejado,283.6,49.17,6.0,24.0,No,Entregado,4,1565.51,-18.0
23849.0,Amazon logistics,Documentación,Furgoneta,Estándar,Sur,Calor,108.1,39.5,4.0,24.0,No,Entregado,4,659.0,-20.0
23850.0,Blue dart,Documentación,Camión,48 hs,Centro,Despejado,274.4,7.89,8.0,16.0,No,Entregado,5,1395.67,-8.0
23851.0,Ecom express,Autopartes,Camión,48 hs,Oeste,Calor,34.2,25.58,3.0,16.0,No,Entregado,3,247.74,-13.0
23852.0,Dhl,Farmacia,Furgoneta,Estándar,Este,Calor,121.0,2.89,6.0,24.0,No,Entregado,5,613.67,-18.0
23853.0,Amazon logistics,Farmacia,Camión,48 hs,Sur,Tormenta,127.4,0.67,9.0,16.0,No,Entregado,4,638.77,-7.0
23854.0,Dhl,Indumentaria,Motocicleta,Estándar,Oeste,Lluvia,18.8,33.74,3.0,24.0,No,Entregado,3,195.22,-21.0
23855.0,Fedex,Muebles,Furgoneta,Expreso,Este,Neblina,112.8,15.67,6.0,4.0,Si,Demorado,2,661.01,2.0
23857.0,Fedex,Farmacia,Camión,Mismo día,Oeste,Frío,252.6,38.54,6.0,8.0,No,Entregado,4,1478.62,-2.0
23858.0,Xpressbees,Autopartes,Furgoneta,Mismo día,Centro,Frío,162.6,20.31,4.0,8.0,No,Entregado,3,973.93,-4.0
23859.0,Delhivery,Documentación,Furgoneta,Estándar,Sur,Despejado,21.2,35.63,3.0,24.0,No,Entregado,3,212.89,-21.0
23860.0,Amazon logistics,Frágil,Furgoneta,Expreso,Oeste,Frío,130.0,36.08,5.0,4.0,Si,Demorado,2,808.24,1.0
23861.0,Dhl,Farmacia,Motocicleta,Estándar,Este,Calor,84.5,35.63,5.0,24.0,No,Entregado,4,529.39,-19.0
23862.0,Amazon logistics,Muebles,Furgoneta,Mismo día,Norte,Frío,60.2,20.43,2.0,8.0,No,Entregado,3,462.29,-6.0
23863.0,Ekart,Autopartes,Camión,Expreso,Sur,Neblina,141.2,23.99,7.0,4.0,Si,Demorado,3,827.97,3.0
23864.0,Shadowfax,Indumentaria,Furgoneta,Estándar,Norte,Calor,97.0,21.07,3.0,24.0,No,Entregado,4,548.21,-21.0
23865.0,Shadowfax,Cosmética,Furgoneta,Expreso,Sur,Despejado,142.8,14.74,5.0,4.0,Si,Demorado,2,808.22,1.0
23867.0,Fedex,Cosmética,Camión,Estándar,Norte,Neblina,77.7,4.96,7.0,24.0,No,Entregado,4,403.38,-17.0
23868.0,Shadowfax,Indumentaria,Furgoneta,Estándar,Norte,Lluvia,57.6,3.03,5.0,24.0,No,Entregado,5,297.09,-19.0
23869.0,Amazon logistics,Cosmética,Furgoneta,Expreso,Norte,Lluvia,188.6,14.97,5.0,5.0,No,Entregado,3,1037.91,0.0
23870.0,Amazon logistics,Electrónica,Furgoneta,Expreso,Este,Despejado,190.9,27.07,6.0,5.0,Si,Demorado,3,1085.71,1.0
23872.0,Shadowfax,Autopartes,Furgoneta,Estándar,Este,Lluvia,35.2,11.48,6.0,24.0,No,Entregado,5,210.44,-18.0
23873.0,Blue dart,Farmacia,Furgoneta,48 hs,Este,Despejado,231.3,15.67,5.0,16.0,No,Entregado,3,1203.51,-11.0
23874.0,Ecom express,Muebles,Motocicleta,Expreso,Oeste,Lluvia,233.8,47.27,12.0,6.0,Si,Demorado,3,1360.81,6.0
23875.0,Amazon logistics,Documentación,Motocicleta,Mismo día,Este,Calor,162.9,23.28,5.0,8.0,No,Entregado,5,984.34,-3.0
23876.0,Ecom express,Electrónica,Furgoneta,48 hs,Norte,Tormenta,162.9,22.26,11.0,16.0,No,Entregado,4,881.28,-5.0
23877.0,Fedex,Indumentaria,Motocicleta,48 hs,Este,Lluvia,42.7,34.36,3.0,16.0,No,Entregado,3,316.58,-13.0
23878.0,Dhl,Cosmética,Camión,Expreso,Centro,Tormenta,253.9,37.99,12.0,7.0,Si,Demorado,2,1433.47,5.0
23879.0,Xpressbees,Documentación,Camión,48 hs,Sur,Lluvia,110.8,16.51,6.0,16.0,No,Entregado,5,603.53,-10.0
23880.0,Xpressbees,Electrónica,Furgoneta,Expreso,Norte,Frío,69.0,21.79,2.0,3.0,No,Entregado,3,460.37,-1.0
23883.0,Shadowfax,Autopartes,Furgoneta,Expreso,Oeste,Tormenta,80.0,47.75,6.0,3.0,Si,Demorado,2,593.25,3.0
23884.0,Fedex,Documentación,Motocicleta,48 hs,Oeste,Frío,122.9,10.39,7.0,16.0,No,Entregado,5,645.67,-9.0
23885.0,Dhl,Documentación,Motocicleta,Estándar,Sur,Despejado,67.9,49.16,1.0,24.0,No,Entregado,3,486.98,-23.0
23886.0,Ekart,Indumentaria,Motocicleta,Estándar,Este,Calor,77.9,36.34,3.0,24.0,No,Entregado,4,498.52,-21.0
23887.0,Dhl,Indumentaria,Motocicleta,Expreso,Centro,Lluvia,148.9,45.81,7.0,4.0,Si,Demorado,2,931.93,3.0
23888.0,Ekart,Muebles,Motocicleta,Expreso,Norte,Calor,214.0,29.1,5.0,6.0,No,Entregado,4,1207.3,-1.0
23889.0,Ekart,Documentación,Motocicleta,Expreso,Oeste,Despejado,141.7,32.31,5.0,4.0,Si,Demorado,2,855.43,1.0
23890.0,Blue dart,Cosmética,Camión,48 hs,Oeste,Lluvia,297.1,38.04,12.0,16.0,No,Entregado,4,1601.62,-4.0
23891.0,Dhl,Frágil,Motocicleta,48 hs,Sur,Frío,27.7,23.44,1.0,16.0,No,Entregado,4,208.82,-15.0
23892.0,Shadowfax,Muebles,Camión,Expreso,Centro,Tormenta,154.0,39.93,8.0,5.0,Si,Fallido,1,939.79,3.0
23893.0,Dhl,Documentación,Motocicleta,48 hs,Norte,Despejado,121.4,33.56,4.0,16.0,No,Entregado,4,707.68,-12.0
23894.0,Blue dart,Frágil,Camión,Expreso,Centro,Tormenta,59.2,35.51,5.0,3.0,Si,Fallido,2,452.53,2.0
23895.0,Amazon logistics,Autopartes,Motocicleta,Expreso,Este,Calor,8.2,28.62,3.0,2.0,Si,Demorado,3,176.86,1.0
23896.0,Dhl,Autopartes,Motocicleta,Mismo día,Norte,Calor,6.0,15.16,0.0,8.0,No,Entregado,5,175.48,-8.0
23897.0,Shadowfax,Autopartes,Motocicleta,48 hs,Este,Lluvia,210.7,45.28,6.0,16.0,No,Entregado,4,1189.34,-10.0
23898.0,Fedex,Frágil,Motocicleta,Estándar,Sur,Tormenta,178.7,47.65,10.0,24.0,No,Entregado,4,1036.45,-14.0
23899.0,Fedex,Cosmética,Furgoneta,Mismo día,Este,Despejado,187.8,4.26,6.0,8.0,No,Entregado,3,1051.78,-2.0
23900.0,Dhl,Autopartes,Furgoneta,Expreso,Oeste,Frío,78.5,14.89,1.0,3.0,No,Entregado,5,487.17,-2.0
23902.0,Amazon logistics,Autopartes,Motocicleta,Mismo día,Norte,Lluvia,99.2,10.77,7.0,8.0,No,Entregado,3,628.31,-1.0
23903.0,Ecom express,Electrónica,Furgoneta,Mismo día,Oeste,Calor,281.4,1.49,6.0,8.0,No,Entregado,5,1511.47,-2.0
23904.0,Dhl,Frágil,Furgoneta,48 hs,Oeste,Despejado,9.5,13.45,1.0,16.0,No,Entregado,4,95.6674,-15.0
23906.0,Delhivery,Documentación,Furgoneta,48 hs,Centro,Calor,294.0,4.19,8.0,16.0,No,Entregado,4,1482.57,-8.0
23907.0,Dhl,Cosmética,Motocicleta,Mismo día,Norte,Despejado,289.6,41.2,10.0,8.0,Si,Demorado,3,1632.7206,2.0
23908.0,Ecom express,Indumentaria,Furgoneta,Mismo día,Sur,Frío,257.9,26.98,6.0,8.0,No,Entregado,5,1470.44,-2.0
23909.0,Ekart,Autopartes,Furgoneta,Mismo día,Sur,Calor,107.5,28.23,4.0,8.0,No,Entregado,5,722.19,-4.0
23910.0,Amazon logistics,Cosmética,Camión,Expreso,Norte,Lluvia,266.2,1.51,11.0,7.0,Si,Demorado,3,1385.53,4.0
23911.0,Xpressbees,Electrónica,Furgoneta,Mismo día,Oeste,Despejado,75.1,21.06,2.0,8.0,No,Entregado,5,538.68,-6.0
23912.0,Shadowfax,Frágil,Camión,Mismo día,Este,Despejado,103.3,37.52,4.0,8.0,No,Entregado,4,729.06,-4.0
23913.0,Shadowfax,Electrónica,Motocicleta,Estándar,Centro,Tormenta,297.1,24.82,9.0,24.0,No,Entregado,4,1565.96,-15.0
23914.0,Xpressbees,Frágil,Motocicleta,48 hs,Sur,Tormenta,72.2,30.51,8.0,16.0,No,Entregado,5,452.53,-8.0
23915.0,Delhivery,Frágil,Camión,48 hs,Centro,Neblina,92.5,14.28,5.0,16.0,No,Entregado,4,505.34,-11.0
23916.0,Blue dart,Farmacia,Motocicleta,Mismo día,Este,Calor,231.6,13.88,7.0,8.0,No,Entregado,4,1299.64,-1.0
23917.0,Blue dart,Farmacia,Motocicleta,Mismo día,Norte,Tormenta,240.0,10.62,13.0,8.0,Si,Demorado,2,1331.86,5.0
23918.0,Xpressbees,Frágil,Motocicleta,Estándar,Sur,Tormenta,104.0,2.15,8.0,24.0,No,Entregado,4,526.45,-16.0
23919.0,Dhl,Frágil,Camión,Mismo día,Sur,Despejado,246.7,20.24,7.0,8.0,No,Entregado,5,1394.22,-1.0
23920.0,Blue dart,Cosmética,Furgoneta,48 hs,Este,Lluvia,163.6,41.33,10.0,16.0,No,Entregado,5,941.99,-6.0
23921.0,Delhivery,Indumentaria,Furgoneta,Estándar,Oeste,Lluvia,193.8,44.96,8.0,24.0,No,Entregado,5,1103.88,-16.0
23922.0,Fedex,Farmacia,Furgoneta,48 hs,Norte,Neblina,263.3,26.54,9.0,16.0,No,Entregado,5,1396.12,-7.0
23923.0,Dhl,Indumentaria,Furgoneta,Expreso,Centro,Lluvia,127.5,27.55,10.0,4.0,Si,Fallido,1,770.15,6.0
23924.0,Blue dart,Electrónica,Camión,Estándar,Norte,Lluvia,41.4,10.54,6.0,24.0,No,Entregado,5,238.62,-18.0
23925.0,Delhivery,Indumentaria,Furgoneta,48 hs,Centro,Despejado,259.0,29.44,6.0,16.0,No,Entregado,3,1383.32,-10.0
23926.0,Xpressbees,Muebles,Motocicleta,Mismo día,Sur,Lluvia,172.5,25.78,8.0,8.0,Si,Demorado,2,1039.84,0.0
23927.0,Amazon logistics,Autopartes,Camión,48 hs,Centro,Frío,283.0,28.09,11.0,16.0,No,Entregado,4,1499.27,-5.0
23928.0,Ekart,Electrónica,Motocicleta,48 hs,Norte,Tormenta,181.2,31.2,12.0,16.0,No,Entregado,4,999.6,-4.0
23929.0,Fedex,Electrónica,Motocicleta,Estándar,Sur,Frío,30.7,49.15,1.0,24.0,No,Entregado,4,300.95,-23.0
23930.0,Ekart,Electrónica,Camión,Estándar,Centro,Despejado,94.0,22.57,3.0,24.0,No,Entregado,3,537.71,-21.0
23931.0,Dhl,Indumentaria,Motocicleta,Estándar,Norte,Neblina,236.1,25.94,8.0,24.0,No,Entregado,3,1258.32,-16.0
23932.0,Delhivery,Muebles,Motocicleta,48 hs,Sur,Calor,87.8,24.81,3.0,16.0,No,Entregado,4,513.43,-13.0
23933.0,Ecom express,Frágil,Camión,Mismo día,Este,Calor,249.8,24.51,9.0,8.0,Si,Demorado,3,1422.53,1.0
23934.0,Xpressbees,Electrónica,Motocicleta,Estándar,Norte,Calor,275.6,42.05,8.0,24.0,No,Entregado,5,1504.15,-16.0
23935.0,Ecom express,Frágil,Furgoneta,Mismo día,Sur,Neblina,133.0,10.89,6.0,8.0,No,Entregado,4,797.67,-2.0
23936.0,Ekart,Autopartes,Furgoneta,Expreso,Oeste,Frío,245.8,47.45,10.0,6.0,Si,Fallido,1,1421.35,4.0
23937.0,Amazon logistics,Electrónica,Furgoneta,Mismo día,Este,Lluvia,73.3,11.15,5.0,8.0,No,Entregado,4,499.95,-3.0
23938.0,Fedex,Muebles,Camión,48 hs,Este,Frío,126.7,45.77,5.0,16.0,No,Entregado,5,770.81,-11.0
23939.0,Blue dart,Frágil,Motocicleta,Expreso,Oeste,Frío,227.9,20.01,7.0,6.0,Si,Demorado,2,1249.53,1.0
23940.0,Ekart,Cosmética,Furgoneta,48 hs,Centro,Lluvia,54.6,3.16,5.0,16.0,No,Entregado,4,282.48,-11.0
23941.0,Amazon logistics,Indumentaria,Camión,Mismo día,Centro,Calor,101.4,34.06,3.0,8.0,No,Entregado,5,709.18,-5.0
23942.0,Xpressbees,Indumentaria,Furgoneta,Estándar,Norte,Lluvia,95.3,44.72,5.0,24.0,No,Entregado,4,610.66,-19.0
23943.0,Xpressbees,Muebles,Motocicleta,Expreso,Oeste,Frío,286.5,35.21,7.0,7.0,No,Entregado,5,1588.13,0.0
23944.0,Ekart,Frágil,Motocicleta,48 hs,Este,Neblina,149.0,5.95,5.0,16.0,No,Entregado,5,762.85,-11.0
23945.0,Shadowfax,Autopartes,Camión,48 hs,Este,Neblina,95.9,17.38,5.0,16.0,No,Entregado,5,531.64,-11.0
23946.0,Ecom express,Muebles,Camión,Mismo día,Sur,Calor,95.2,4.01,4.0,8.0,No,Entregado,3,588.03,-4.0
23947.0,Delhivery,Muebles,Motocicleta,Mismo día,Sur,Lluvia,114.1,49.52,5.0,8.0,No,Entregado,5,820.14,-3.0
23948.0,Ekart,Farmacia,Furgoneta,48 hs,Oeste,Despejado,85.8,9.48,3.0,16.0,No,Entregado,4,457.44,-13.0
23949.0,Delhivery,Muebles,Motocicleta,Estándar,Centro,Frío,91.0,43.09,3.0,24.0,No,Entregado,4,584.27,-21.0
23950.0,Delhivery,Farmacia,Motocicleta,Expreso,Este,Frío,128.6,4.88,4.0,4.0,No,Entregado,4,707.64,0.0
23951.0,Ecom express,Documentación,Motocicleta,Expreso,Sur,Despejado,207.0,2.11,5.0,6.0,No,Entregado,5,1091.33,-1.0
23952.0,Ekart,Muebles,Furgoneta,48 hs,Sur,Calor,73.0,41.62,2.0,16.0,No,Entregado,3,489.86,-14.0
23953.0,Blue dart,Farmacia,Camión,48 hs,Norte,Despejado,174.6,22.17,3.0,16.0,No,Entregado,3,939.51,-13.0
23954.0,Delhivery,Farmacia,Motocicleta,Mismo día,Este,Frío,223.4,26.71,5.0,8.0,No,Entregado,4,1297.13,-3.0
23955.0,Ecom express,Autopartes,Motocicleta,Estándar,Oeste,Lluvia,59.9,32.95,8.0,24.0,No,Entregado,5,398.35,-16.0
23956.0,Fedex,Cosmética,Motocicleta,48 hs,Oeste,Calor,213.3,8.36,7.0,16.0,No,Entregado,3,1091.58,-9.0
23957.0,Amazon logistics,Cosmética,Camión,48 hs,Oeste,Lluvia,188.5,21.76,7.0,16.0,No,Entregado,4,1007.78,-9.0
23958.0,Ekart,Frágil,Motocicleta,Expreso,Centro,Frío,93.8,7.1,4.0,3.0,Si,Demorado,2,540.3,1.0
23959.0,Shadowfax,Muebles,Camión,48 hs,Centro,Lluvia,178.2,12.55,8.0,16.0,No,Entregado,3,928.65,-8.0
23960.0,Amazon logistics,Documentación,Motocicleta,Expreso,Sur,Calor,297.1,37.02,13.0,7.0,Si,Fallido,1,1632.7206,6.0
23961.0,Xpressbees,Muebles,Furgoneta,Mismo día,Centro,Frío,154.8,29.73,5.0,8.0,No,Entregado,4,963.19,-3.0
23962.0,Fedex,Autopartes,Motocicleta,Estándar,Norte,Neblina,248.3,7.22,7.0,24.0,No,Entregado,5,1263.16,-17.0
23963.0,Blue dart,Frágil,Motocicleta,Mismo día,Oeste,Despejado,210.0,23.21,4.0,8.0,No,Entregado,5,1219.63,-4.0
23965.0,Shadowfax,Muebles,Furgoneta,Estándar,Norte,Despejado,27.4,25.5,3.0,24.0,No,Entregado,5,213.5,-21.0
23966.0,Fedex,Documentación,Motocicleta,48 hs,Sur,Frío,271.6,20.5,8.0,16.0,No,Entregado,3,1419.5,-8.0
23967.0,Delhivery,Electrónica,Motocicleta,Mismo día,Centro,Neblina,51.1,2.75,3.0,8.0,No,Entregado,4,363.75,-5.0
23968.0,Blue dart,Documentación,Motocicleta,Mismo día,Oeste,Frío,94.4,28.74,3.0,8.0,No,Entregado,5,658.22,-5.0
23969.0,Dhl,Electrónica,Motocicleta,Expreso,Este,Despejado,205.0,3.67,8.0,6.0,Si,Demorado,2,1086.01,2.0
23971.0,Fedex,Electrónica,Motocicleta,Mismo día,Norte,Despejado,135.8,24.51,7.0,8.0,No,Entregado,5,852.53,-1.0
23972.0,Ekart,Documentación,Motocicleta,Expreso,Norte,Calor,117.4,0.67,5.0,4.0,Si,Demorado,3,638.05,1.0
23973.0,Ekart,Cosmética,Furgoneta,Expreso,Oeste,Neblina,271.1,46.27,14.0,7.0,Si,Demorado,2,1544.31,7.0
23974.0,Delhivery,Frágil,Furgoneta,Mismo día,Este,Tormenta,96.8,13.58,8.0,8.0,Si,Fallido,2,624.74,0.0
23975.0,Fedex,Frágil,Motocicleta,Mismo día,Sur,Lluvia,53.5,10.26,4.0,8.0,No,Entregado,5,398.28,-4.0
23976.0,Blue dart,Farmacia,Furgoneta,Expreso,Norte,Tormenta,41.8,46.76,9.0,2.0,Si,Fallido,1,399.28,7.0
23977.0,Shadowfax,Muebles,Furgoneta,Expreso,Este,Tormenta,25.2,8.91,6.0,2.0,Si,Demorado,2,202.73,4.0
23978.0,Ecom express,Autopartes,Furgoneta,48 hs,Oeste,Lluvia,273.9,7.25,11.0,16.0,No,Entregado,3,1391.25,-5.0
23979.0,Ecom express,Farmacia,Furgoneta,Mismo día,Sur,Calor,222.9,41.31,8.0,8.0,Si,Demorado,2,1338.43,0.0
23980.0,Xpressbees,Electrónica,Furgoneta,Estándar,Este,Neblina,182.5,1.59,6.0,24.0,No,Entregado,3,917.27,-18.0
23981.0,Amazon logistics,Autopartes,Camión,48 hs,Norte,Neblina,232.1,0.67,5.0,16.0,No,Entregado,3,1162.27,-11.0
23982.0,Ecom express,Farmacia,Motocicleta,Estándar,Centro,Despejado,177.2,36.4,5.0,24.0,No,Entregado,4,995.2,-19.0
23983.0,Xpressbees,Farmacia,Motocicleta,Estándar,Centro,Despejado,265.6,43.29,11.0,24.0,No,Entregado,5,1457.87,-13.0
23984.0,Ekart,Electrónica,Motocicleta,Expreso,Sur,Despejado,78.5,15.08,3.0,3.0,No,Entregado,3,487.74,0.0
23985.0,Fedex,Muebles,Furgoneta,Estándar,Este,Tormenta,190.8,30.44,9.0,24.0,No,Entregado,4,1045.32,-15.0
23986.0,Amazon logistics,Muebles,Furgoneta,Estándar,Oeste,Despejado,244.9,43.69,9.0,24.0,No,Entregado,4,1355.57,-15.0
23987.0,Xpressbees,Frágil,Motocicleta,Mismo día,Norte,Despejado,15.5,25.55,0.0,8.0,No,Entregado,4,254.15,-8.0
23990.0,Blue dart,Cosmética,Motocicleta,Mismo día,Este,Despejado,9.6,11.74,1.0,8.0,No,Entregado,5,183.22,-7.0
23991.0,Dhl,Electrónica,Furgoneta,Estándar,Este,Tormenta,244.0,30.2,11.0,24.0,No,Entregado,3,1310.6,-13.0
23992.0,Amazon logistics,Cosmética,Motocicleta,Expreso,Este,Frío,174.7,4.97,7.0,5.0,Si,Demorado,2,938.41,2.0
23993.0,Fedex,Electrónica,Motocicleta,Mismo día,Oeste,Frío,176.2,1.55,4.0,8.0,No,Entregado,3,985.65,-4.0
23994.0,Delhivery,Documentación,Furgoneta,48 hs,Sur,Frío,169.3,1.0,4.0,16.0,No,Entregado,4,849.5,-12.0
23995.0,Ecom express,Muebles,Motocicleta,Expreso,Oeste,Frío,233.5,43.4,7.0,6.0,Si,Demorado,3,1347.7,1.0
23996.0,Dhl,Indumentaria,Camión,48 hs,Sur,Calor,208.5,24.76,4.0,16.0,No,Entregado,3,1116.78,-12.0
23997.0,Dhl,Electrónica,Furgoneta,Expreso,Norte,Calor,73.5,48.26,2.0,3.0,No,Entregado,4,562.28,-1.0
23999.0,Dhl,Cosmética,Furgoneta,Estándar,Este,Calor,208.5,22.33,7.0,24.0,No,Entregado,5,1109.49,-17.0
24000.0,Shadowfax,Documentación,Motocicleta,Mismo día,Oeste,Frío,255.2,0.67,7.0,8.0,No,Entregado,4,1377.92,-1.0
24001.0,Ecom express,Documentación,Camión,Mismo día,Sur,Lluvia,251.6,17.05,8.0,8.0,Si,Demorado,3,1409.15,0.0
24002.0,Fedex,Cosmética,Furgoneta,Expreso,Oeste,Lluvia,99.7,40.32,6.0,3.0,Si,Fallido,1,669.46,3.0
24003.0,Shadowfax,Autopartes,Furgoneta,Expreso,Norte,Tormenta,168.2,36.27,10.0,5.0,Si,Demorado,3,999.81,5.0
24004.0,Dhl,Muebles,Furgoneta,Mismo día,Centro,Tormenta,226.4,40.05,11.0,8.0,Si,Demorado,3,1352.15,3.0
24005.0,Ecom express,Farmacia,Camión,Expreso,Centro,Frío,109.0,46.78,3.0,4.0,No,Entregado,5,735.34,-1.0
24006.0,Delhivery,Frágil,Furgoneta,Expreso,Sur,Calor,294.8,29.68,10.0,7.0,Si,Demorado,3,1613.04,3.0
24007.0,Ekart,Electrónica,Motocicleta,Mismo día,Sur,Lluvia,183.2,45.36,10.0,8.0,Si,Demorado,2,1152.08,2.0
24008.0,Ecom express,Autopartes,Motocicleta,Estándar,Norte,Calor,262.5,12.3,7.0,24.0,No,Entregado,3,1349.4,-17.0
24009.0,Fedex,Muebles,Camión,Mismo día,Centro,Despejado,194.1,26.9,5.0,8.0,No,Entregado,4,1151.2,-3.0
24011.0,Dhl,Farmacia,Furgoneta,Estándar,Centro,Neblina,227.1,24.89,10.0,24.0,No,Entregado,4,1210.17,-14.0
24012.0,Ekart,Autopartes,Motocicleta,Expreso,Norte,Lluvia,71.8,31.61,6.0,3.0,Si,Demorado,2,503.83,3.0
24013.0,Fedex,Autopartes,Furgoneta,Estándar,Centro,Neblina,234.5,25.58,11.0,24.0,No,Entregado,4,1249.24,-13.0
24014.0,Ekart,Cosmética,Motocicleta,Estándar,Sur,Calor,74.5,47.6,3.0,24.0,No,Entregado,4,515.3,-21.0
24015.0,Dhl,Muebles,Motocicleta,Expreso,Este,Frío,35.1,38.65,4.0,2.0,Si,Demorado,2,341.45,2.0
24016.0,Ecom express,Indumentaria,Camión,Expreso,Norte,Despejado,210.1,30.5,5.0,6.0,No,Entregado,4,1192.0,-1.0
24017.0,Delhivery,Indumentaria,Camión,Expreso,Sur,Calor,121.8,18.11,4.0,4.0,Si,Fallido,2,713.33,0.0
24018.0,Xpressbees,Frágil,Motocicleta,48 hs,Centro,Tormenta,6.2,11.6,5.0,16.0,No,Entregado,3,95.6674,-11.0
24019.0,Delhivery,Indumentaria,Furgoneta,Mismo día,Este,Lluvia,272.2,27.25,12.0,8.0,Si,Fallido,2,1542.75,4.0
24020.0,Fedex,Muebles,Camión,Expreso,Sur,Despejado,167.8,19.3,5.0,5.0,No,Entregado,4,946.9,0.0
24022.0,Ecom express,Cosmética,Motocicleta,Expreso,Centro,Neblina,114.3,23.88,7.0,4.0,Si,Demorado,2,693.14,3.0
24024.0,Delhivery,Cosmética,Motocicleta,Expreso,Sur,Tormenta,46.7,21.47,5.0,2.0,Si,Demorado,2,347.91,3.0
24025.0,Xpressbees,Muebles,Motocicleta,Expreso,Centro,Calor,26.0,22.79,1.0,2.0,No,Entregado,4,248.37,-1.0
24026.0,Ecom express,Frágil,Motocicleta,Expreso,Este,Calor,155.8,0.69,4.0,5.0,No,Entregado,5,831.07,-1.0
24027.0,Shadowfax,Indumentaria,Camión,Mismo día,Sur,Lluvia,198.6,49.52,11.0,8.0,Si,Demorado,2,1242.46,3.0
24028.0,Delhivery,Cosmética,Motocicleta,Expreso,Este,Neblina,170.4,13.47,9.0,5.0,Si,Demorado,3,942.41,4.0
24029.0,Fedex,Cosmética,Motocicleta,Expreso,Sur,Calor,295.1,25.25,7.0,7.0,No,Entregado,4,1601.25,0.0
24030.0,Dhl,Frágil,Camión,Mismo día,Sur,Frío,218.3,48.75,8.0,8.0,Si,Fallido,2,1337.75,0.0
24031.0,Fedex,Muebles,Furgoneta,Estándar,Oeste,Neblina,258.0,15.57,11.0,24.0,No,Entregado,4,1336.71,-13.0
24032.0,Delhivery,Documentación,Furgoneta,Estándar,Sur,Tormenta,9.2,1.32,7.0,24.0,No,Entregado,3,95.6674,-17.0
24033.0,Ekart,Muebles,Furgoneta,Estándar,Este,Lluvia,21.0,6.86,5.0,24.0,No,Entregado,4,125.58,-19.0
24034.0,Ecom express,Autopartes,Motocicleta,Expreso,Oeste,Despejado,35.9,34.39,1.0,2.0,No,Entregado,3,332.67,-1.0
24035.0,Delhivery,Indumentaria,Motocicleta,Mismo día,Centro,Lluvia,197.0,28.97,8.0,8.0,Si,Demorado,2,1171.91,0.0
24036.0,Ecom express,Farmacia,Furgoneta,Mismo día,Centro,Lluvia,273.5,20.82,8.0,8.0,Si,Demorado,3,1529.96,0.0
24037.0,Fedex,Documentación,Motocicleta,48 hs,Centro,Tormenta,61.4,48.98,7.0,16.0,No,Entregado,5,453.94,-9.0
24038.0,Shadowfax,Cosmética,Motocicleta,Expreso,Oeste,Frío,260.9,48.51,7.0,7.0,No,Entregado,3,1500.03,0.0
24040.0,Blue dart,Frágil,Furgoneta,48 hs,Este,Frío,203.3,28.54,3.0,16.0,No,Entregado,5,1102.12,-13.0
24041.0,Ecom express,Indumentaria,Motocicleta,Estándar,Norte,Neblina,16.6,32.89,2.0,24.0,No,Entregado,5,181.67,-22.0
24042.0,Ekart,Indumentaria,Motocicleta,Estándar,Oeste,Calor,99.2,4.62,3.0,24.0,No,Entregado,4,509.86,-21.0
24043.0,Dhl,Autopartes,Motocicleta,Expreso,Centro,Despejado,155.4,14.54,6.0,5.0,Si,Demorado,2,870.62,1.0
24045.0,Shadowfax,Electrónica,Motocicleta,Estándar,Centro,Neblina,97.7,28.26,6.0,24.0,No,Entregado,5,573.28,-18.0
24046.0,Ekart,Frágil,Motocicleta,Expreso,Este,Tormenta,136.2,36.83,6.0,4.0,Si,Demorado,2,841.49,2.0
24048.0,Delhivery,Autopartes,Motocicleta,48 hs,Centro,Tormenta,116.6,4.08,4.0,16.0,No,Entregado,5,595.24,-12.0
24050.0,Shadowfax,Cosmética,Camión,Estándar,Este,Frío,10.5,35.17,1.0,24.0,No,Entregado,4,158.01,-23.0
24051.0,Fedex,Farmacia,Furgoneta,Expreso,Oeste,Despejado,164.6,12.16,5.0,5.0,No,Entregado,4,909.48,0.0
24052.0,Shadowfax,Muebles,Motocicleta,Mismo día,Este,Neblina,289.2,42.01,8.0,8.0,Si,Demorado,3,1632.7206,0.0
24053.0,Xpressbees,Muebles,Motocicleta,Expreso,Este,Tormenta,161.0,28.08,10.0,5.0,Si,Demorado,3,939.24,5.0
24054.0,Ecom express,Documentación,Motocicleta,Expreso,Oeste,Calor,14.5,4.14,2.0,2.0,Si,Demorado,3,134.92,0.0
24055.0,Blue dart,Cosmética,Furgoneta,Mismo día,Sur,Despejado,21.7,21.4,1.0,8.0,No,Entregado,4,272.7,-7.0
24056.0,Fedex,Muebles,Motocicleta,48 hs,Este,Calor,233.8,40.83,8.0,16.0,No,Entregado,4,1291.49,-8.0
24057.0,Shadowfax,Electrónica,Furgoneta,Mismo día,Norte,Despejado,185.8,37.19,6.0,8.0,No,Entregado,4,1140.57,-2.0
